"","Cluster","cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"929","C2","C2","GO:0010001","glial cell differentiation","25/1017","221/23239",1.42128499615043e-05,0.00031867681413686,0.000223567804657622,"11352/11606/192119/13649/14634/14733/16000/16195/16202/23928/16971/74761/18028/18032/245537/211323/18212/18213/18823/18858/19211/19262/26564/20678/20848",25
"930","C2","C2","GO:0001823","mesonephros development","16/1017","106/23239",1.46481592999035e-05,0.00032701540047447,0.00022941774214522,"11606/11609/329628/14634/381157/16202/23967/107587/18514/19206/218772/20377/20563/17129/21412/235320",16
"931","C2","C2","GO:0055002","striated muscle cell development","22/1017","181/23239",1.48892512444089e-05,0.000330964951152659,0.000232188550485633,"11549/11606/11609/75547/12298/12818/192119/14200/16000/16412/16905/17260/214384/14815/18595/18596/18858/24052/21386/50875/106628/22402",22
"932","C2","C2","GO:0048662","negative regulation of smooth muscle cell proliferation","11/1017","53/23239",1.50306672364244e-05,0.000332674467546096,0.000233387862171179,"70008/12797/16011/16202/17260/214384/29811/18160/18162/19211/21809",11
"933","C2","C2","GO:0072224","metanephric glomerulus development","6/1017","14/23239",1.5358143507201e-05,0.000337172306648197,0.000236543322402836,"11609/13653/23967/18595/18596/21412",6
"934","C2","C2","GO:0050663","cytokine secretion","25/1017","222/23239",1.53646484511007e-05,0.000337172306648197,0.000236543322402836,"11352/11606/11609/383619/11600/81799/54725/102657/12490/230073/14114/14268/15275/15559/16180/77125/16859/434215/18129/50706/20742/269855/54445/22418/22433",25
"935","C2","C2","GO:0002063","chondrocyte development","10/1017","44/23239",1.57331435655059e-05,0.000341128287786948,0.000239318642034586,"269941/12814/12816/12818/12833/12834/12835/17181/72043/21813",10
"936","C2","C2","GO:0055001","muscle cell development","23/1017","195/23239",1.57483714159589e-05,0.000341128287786948,0.000239318642034586,"11549/11606/11609/75547/12298/12818/192119/13805/14200/16000/16412/16905/17260/214384/14815/18595/18596/18858/24052/21386/50875/106628/22402",23
"937","C2","C2","GO:0001701","in utero embryonic development","43/1017","494/23239",1.57586268951837e-05,0.000341128287786948,0.000239318642034586,"11477/11482/11600/57267/11835/12151/12537/13617/13649/14633/14634/77446/16000/16401/16412/16477/56758/17979/56406/69352/18129/11819/27206/18595/18596/20873/243548/19206/19672/69608/30791/20563/20613/20678/21386/52463/21809/21813/21814/67888/22003/22329/12192",43
"938","C2","C2","GO:0030326","embryonic limb morphogenesis","19/1017","143/23239",1.58756620261523e-05,0.000341128287786948,0.000239318642034586,"192119/14451/14633/14634/14683/56758/18129/23967/107587/18514/18933/19206/218772/53614/26564/21386/21808/22418/235320",19
"939","C2","C2","GO:0035113","embryonic appendage morphogenesis","19/1017","143/23239",1.58756620261523e-05,0.000341128287786948,0.000239318642034586,"192119/14451/14633/14634/14683/56758/18129/23967/107587/18514/18933/19206/218772/53614/26564/21386/21808/22418/235320",19
"940","C2","C2","GO:0048145","regulation of fibroblast proliferation","16/1017","107/23239",1.65337475974204e-05,0.000353794756680071,0.000248204806692876,"11606/11609/78783/12912/18214/13649/14114/14268/16000/16416/18053/18595/18596/20377/20698/22418",16
"941","C2","C2","GO:0055021","regulation of cardiac muscle tissue growth","13/1017","74/23239",1.75137835610808e-05,0.000373217280266503,0.000261830683338124,"12534/12818/14632/16000/16526/17260/14815/19211/19662/21813/21814/106628/22402",13
"942","C2","C2","GO:1904035","regulation of epithelial cell apoptotic process","14/1017","85/23239",1.80698056433735e-05,0.000383294717606744,0.000268900512214237,"11352/11600/57875/109880/70445/56484/227753/16000/16401/68169/20356/22433/22695/12192",14
"943","C2","C2","GO:0055025","positive regulation of cardiac muscle tissue development","11/1017","54/23239",1.81353327702241e-05,0.000383294717606744,0.000268900512214237,"12534/12912/14632/16000/17260/214384/14815/211323/21814/106628/22402",11
"944","C2","C2","GO:0001885","endothelial cell development","12/1017","64/23239",1.85212083852221e-05,0.000389852537316695,0.00027350115239531,"11606/622434/12562/12737/12829/13805/77446/50918/19280/14739/20855/22344",12
"945","C2","C2","GO:0006929","substrate-dependent cell migration","8/1017","28/23239",1.85985439541346e-05,0.00038988898850192,0.000273526724734107,"11352/14114/14268/319480/18186/18187/20563/20583",8
"946","C2","C2","GO:0016055","Wnt signaling pathway","38/1017","418/23239",1.86881510981064e-05,0.000390181357137388,0.000273731836028944,"11352/72345/75723/12316/83675/26992/12842/242939/50781/13607/13649/13653/56484/20378/14369/14632/14634/16202/16469/16971/19882/29811/72293/106042/19211/207181/53614/26564/20187/20356/20377/20583/66042/72043/21833/22402/22418/24136",38
"947","C2","C2","GO:0030500","regulation of bone mineralization","13/1017","75/23239",2.03465779729034e-05,0.000420957675280804,0.000295322970298954,"11477/381629/102657/18214/14758/16998/17260/17313/338352/23967/107587/231633/353170",13
"948","C2","C2","GO:0003433","chondrocyte development involved in endochondral bone morphogenesis","7/1017","21/23239",2.04071007989531e-05,0.000420957675280804,0.000295322970298954,"12816/12818/12833/12834/12835/17181/21813",7
"949","C2","C2","GO:0030204","chondroitin sulfate metabolic process","7/1017","21/23239",2.04071007989531e-05,0.000420957675280804,0.000295322970298954,"12111/53374/269941/13179/268780/68169/94214",7
"950","C2","C2","GO:0198738","cell-cell signaling by wnt","38/1017","420/23239",2.07800007216361e-05,0.000426942086539751,0.000299521335627022,"11352/72345/75723/12316/83675/26992/12842/242939/50781/13607/13649/13653/56484/20378/14369/14632/14634/16202/16469/16971/19882/29811/72293/106042/19211/207181/53614/26564/20187/20356/20377/20583/66042/72043/21833/22402/22418/24136",38
"951","C2","C2","GO:0002793","positive regulation of peptide secretion","31/1017","313/23239",2.11302221861029e-05,0.000432414904022749,0.000303360792203992,"11352/11606/11609/383619/81799/54725/12361/102657/12490/230073/13649/15275/15559/16000/16180/77125/16367/16847/16859/18640/50706/19056/19376/19662/20742/207227/21808/21809/54445/22418/22433",31
"952","C2","C2","GO:0007264","small GTPase mediated signal transduction","41/1017","468/23239",2.12468575102784e-05,0.000433083178579073,0.000303829620398697,"11352/11549/75547/231532/207212/52666/268739/104445/104252/12843/12825/19159/50768/330662/13617/224014/16000/404710/16412/14745/78134/75104/18053/18129/211323/18186/94190/18596/234353/19338/19376/19395/80837/320271/20563/24066/24071/21808/24001/21858/223435",41
"953","C2","C2","GO:0016202","regulation of striated muscle tissue development","21/1017","172/23239",2.15780771751164e-05,0.000438102929102658,0.00030735122772845,"12534/12818/12912/14369/14632/14733/16000/16526/17260/214384/14815/211323/19211/19662/72508/20203/21813/21814/106628/14605/22402",21
"954","C2","C2","GO:0072577","endothelial cell apoptotic process","11/1017","55/23239",2.17802759654755e-05,0.000440474051584146,0.00030901468934299,"11352/11600/57875/109880/70445/12828/56484/16401/68169/20356/22433",11
"955","C2","C2","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","23/1017","199/23239",2.18948974019135e-05,0.00044106244492839,0.000309427476851878,"11477/54725/545428/53599/12552/12562/12737/13837/329628/16180/16401/16852/16859/50918/192167/18189/72333/19280/224024/13602/21808/21813/22329",23
"956","C2","C2","GO:0030501","positive regulation of bone mineralization","9/1017","37/23239",2.33473942574247e-05,0.000464874564422931,0.000326132875686928,"11477/381629/102657/14758/17260/338352/23967/107587/231633",9
"957","C2","C2","GO:0048846","axon extension involved in axon guidance","9/1017","37/23239",2.33473942574247e-05,0.000464874564422931,0.000326132875686928,"20315/18186/18187/20187/108151/20356/20563/20564/22418",9
"958","C2","C2","GO:1902284","neuron projection extension involved in neuron projection guidance","9/1017","37/23239",2.33473942574247e-05,0.000464874564422931,0.000326132875686928,"20315/18186/18187/20187/108151/20356/20563/20564/22418",9
"959","C2","C2","GO:0001656","metanephros development","14/1017","87/23239",2.37170057809036e-05,0.000470417687738924,0.000330021655339943,"11609/13653/329628/14118/14634/381157/241226/23967/107587/18595/18596/19206/20563/21412",14
"960","C2","C2","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","10/1017","46/23239",2.38730513054465e-05,0.000470840534409325,0.000330318303535277,"54725/53599/329628/16401/16852/16859/192167/18189/224024/22329",10
"961","C2","C2","GO:0050890","cognition","31/1017","315/23239",2.39209268984377e-05,0.000470840534409325,0.000330318303535277,"11352/104111/11606/108012/98660/23821/109880/12227/12912/13123/13649/13653/14667/14683/16000/241226/16412/16777/17260/245537/18189/18212/241656/242202/233489/19122/19211/19242/20203/20317/21833",31
"962","C2","C2","GO:0003015","heart process","24/1017","214/23239",2.41705257570016e-05,0.000473944491744705,0.000332495885638642,"11421/70008/11549/11606/11609/75547/98660/381290/12291/12296/14219/192176/14360/16523/242202/24052/17129/29856/20787/20855/21808/21833/74868/22003",24
"963","C2","C2","GO:0061000","negative regulation of dendritic spine development","6/1017","15/23239",2.46482020757153e-05,0.000480250947588613,0.000336920181431894,"103967/18053/192167/245537/19211/19280",6
"964","C2","C2","GO:0050654","chondroitin sulfate proteoglycan metabolic process","8/1017","29/23239",2.47019603698968e-05,0.000480250947588613,0.000336920181431894,"12111/53374/269941/13179/268780/16000/68169/94214",8
"965","C2","C2","GO:0070997","neuron death","36/1017","392/23239",2.4771524541123e-05,0.000480250947588613,0.000336920181431894,"11606/11600/23821/109880/12227/12370/12490/12912/13653/14281/56484/14360/14402/14600/14806/16000/16202/109700/16438/56461/16971/17260/68169/18053/14815/18186/18212/233489/18706/18792/19122/20317/20848/21808/21809/22418",36
"966","C2","C2","GO:0003206","cardiac chamber morphogenesis","19/1017","148/23239",2.59494599194253e-05,0.000501203613499912,0.000351619529836645,"11477/12814/13805/14200/77446/17260/18129/18186/18187/218772/19662/20563/20564/21386/21808/21813/21814/22003/22418",19
"967","C2","C2","GO:0060070","canonical Wnt signaling pathway","28/1017","272/23239",2.60539836731719e-05,0.00050134475299458,0.000351718546287085,"72345/12316/83675/12842/50781/13607/13649/13653/56484/20378/14369/14632/14634/16202/16469/72293/106042/19211/207181/53614/26564/20356/20377/20583/66042/72043/21833/22418",28
"968","C2","C2","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","16/1017","111/23239",2.64138665495759e-05,0.000506380333814732,0.000355251259365652,"11477/77794/66695/100952/13805/14118/78558/65112/20377/102141/66042/24071/21809/21814/22418/22433",16
"969","C2","C2","GO:1902105","regulation of leukocyte differentiation","29/1017","287/23239",2.66423364402205e-05,0.000508868626008211,0.000356996921423149,"12151/109880/12370/12912/192119/14118/14281/14634/14683/107527/16416/16859/74511/16658/17387/18129/229615/215653/19659/26564/20377/59009/21813/22433/268564/235320/72147/21417/12192",29
"970","C2","C2","GO:0071248","cellular response to metal ion","19/1017","149/23239",2.85431956796659e-05,0.000542081980199483,0.000380297758987911,"11513/11735/109880/70568/12912/13649/14268/14281/14282/233908/227753/16477/17260/107589/192167/18189/19122/19395/20979",19
"971","C2","C2","GO:0050727","regulation of inflammatory response","31/1017","318/23239",2.87391863361134e-05,0.000542081980199483,0.000380297758987911,"11421/239337/11513/11606/81799/54598/102657/16423/13136/12562/12628/192119/13617/13618/13649/23871/16177/107527/77125/16859/242864/242202/18858/19223/20317/12258/11988/20563/21817/22418/22695",31
"972","C2","C2","GO:0072574","hepatocyte proliferation","7/1017","22/23239",2.88017185523867e-05,0.000542081980199483,0.000380297758987911,"14632/18129/18792/19242/72043/21802/22433",7
"973","C2","C2","GO:0072575","epithelial cell proliferation involved in liver morphogenesis","7/1017","22/23239",2.88017185523867e-05,0.000542081980199483,0.000380297758987911,"14632/18129/18792/19242/72043/21802/22433",7
"974","C2","C2","GO:0042476","odontogenesis","16/1017","112/23239",2.95829515006397e-05,0.000554761021413814,0.000389192743761526,"66695/12490/12842/192119/13607/13617/14451/14633/14634/16777/18029/18053/23967/107587/18595/66042",16
"975","C2","C2","GO:0048634","regulation of muscle organ development","21/1017","176/23239",3.05511979323413e-05,0.000570842491801029,0.000400474703636373,"12534/12818/12912/14369/14632/14733/16000/16526/17260/214384/14815/211323/19211/19662/72508/20203/21813/21814/106628/14605/22402",21
"976","C2","C2","GO:1903706","regulation of hemopoiesis","36/1017","396/23239",3.07236856851561e-05,0.000571992949741335,0.000401281807713781,"11421/12151/109880/12370/12912/192119/23871/14118/14281/56484/14634/14683/319156/107527/16416/16859/74511/16658/17260/17387/18129/229615/215653/19659/26564/20377/59009/20848/21813/22433/268564/235320/72147/21417/22695/12192",36
"977","C2","C2","GO:0010463","mesenchymal cell proliferation","11/1017","57/23239",3.10048300207094e-05,0.000575150749700714,0.000403497163124492,"329628/14451/16367/16905/18028/23967/18933/19242/21813/22418/21417",11
"978","C2","C2","GO:0060317","cardiac epithelial to mesenchymal transition","8/1017","30/23239",3.239761758572e-05,0.000598833383116695,0.000420111720966307,"11477/13805/20613/20583/21808/21813/21814/67888",8
"979","C2","C2","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","15/1017","101/23239",3.27207645792609e-05,0.000602646367625887,0.000422786721274134,"77794/66695/100952/13805/14118/78558/241226/214384/27528/65112/102141/21809/21814/22433/21417",15
"980","C2","C2","GO:0043500","muscle adaptation","16/1017","113/23239",3.30837231012236e-05,0.000607162847092563,0.000425955258658571,"11549/11606/11835/381290/12818/67731/227753/16000/16011/30937/16905/17260/14815/242202/106628/22402",16
"981","C2","C2","GO:0007162","negative regulation of cell adhesion","28/1017","276/23239",3.39190134075072e-05,0.000620284936675584,0.000435161064134387,"11352/11482/11600/11856/56745/12361/102657/12527/12842/20315/13078/50768/14114/14369/14634/16777/16852/16859/434215/17387/17390/50918/242202/50706/19122/19211/20356/20583",28
"982","C2","C2","GO:0030879","mammary gland development","20/1017","164/23239",3.41745221700193e-05,0.000622749154879116,0.000436889837077763,"11835/14595/12912/14633/14634/16000/16011/404710/16367/17979/14815/19206/20563/66042/21386/21802/21809/21813/22418/22433",20
"983","C2","C2","GO:0030307","positive regulation of cell growth","22/1017","191/23239",3.45527537716428e-05,0.000627424476057613,0.000440169809907844,"12520/20315/66102/13649/14268/16000/16202/17387/17979/14815/211323/18186/18213/233489/20356/20377/20698/20979/407786/21808/106628/22402",22
"984","C2","C2","GO:1903053","regulation of extracellular matrix organization","9/1017","39/23239",3.67601687148611e-05,0.000664141174295696,0.00046592841943078,"11352/11606/69538/18214/100952/23871/16416/20356/21808",9
"985","C2","C2","GO:0035249","synaptic transmission, glutamatergic","15/1017","102/23239",3.68323397030384e-05,0.000664141174295696,0.00046592841943078,"12298/13649/14802/14803/14806/17260/18053/192167/245537/18189/18212/94190/26564/20979/208898",15
"986","C2","C2","GO:0003414","chondrocyte morphogenesis involved in endochondral bone morphogenesis","6/1017","16/23239",3.79766599844998e-05,0.000677666558962165,0.000475417156680845,"12816/12818/12833/12834/12835/17181",6
